movie_id,title,genres,director,actor,language,country,year
3403,Raise the Titanic,"['Drama', 'Thriller']",Jerry_Jameson,"['David_Selby', 'Jason_Robards', 'Richard_Jordan', 'Dirk_Blocker', 'Sir_Alec_Guinness', 'Anne_Archer']",['English'],"['United_Kingdom', 'United_States']",1980
3404,Titanic,"['Action', 'Drama']",Jean_Negulesco,"['Brian_Aherne', 'Barbara_Stanwyck', 'William_Harper_Carter', 'Richard_Basehart', 'Robert_Wagner', 'Thelma_Ritter', 'Clifton_Webb', 'Audrey_Dalton']",['English'],['United_States'],1953
3405,"Night to Remember, A","['Action', 'Drama']",,[''],['English'],['United_Kingdom'],1958
3406,Captain Horatio Hornblower,"['Action', 'Adventure', 'War']",,[''],[''],[''],1951
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent)","['Comedy', 'Drama']",,[''],[''],[''],1999
3408,Erin Brockovich,['Drama'],Steven_Soderbergh,"['Albert_Finney', 'Peter_Coyote', 'Julia_Roberts', 'Tracey_Walter', 'Marg_Helgenberger', 'Aaron_Eckhart']",['English'],['United_States'],2000
3409,Final Destination,"['Drama', 'Thriller']",David_R._Ellis,"['Ali_Larter', 'A._J._Cook', 'Michael_Landes']",['English'],['United_States'],2000
3410,Soft Fruit,"['Comedy', 'Drama']",,"['Genevieve_Lemon', 'Linal_Haft', 'Jeanie_Drynan', 'Russell_Dykstra', 'Sacha_Horler']",['English'],['Australia'],1999
3411,Babymother,['Drama'],,[''],[''],[''],1998
3412,"Bear, The",['Adventure'],Aaron_Blaise|Robert_Walker,"['Rick_Moranis', 'Dave_Thomas', 'D.B._Sweeney', 'Jason_Raize', 'Joaquin_Phoenix', 'Jeremy_Suarez']","['English', 'Inuktitut']",['United_States'],1988
3413,Impact,"['Crime', 'Drama']",,[''],[''],[''],1949
3414,Love Is a Many-Splendored Thing,['Romance'],Henry_King,"['William_Holden', 'Jennifer_Jones']",['English'],['United_States'],1955
3415,"Mirror, The (Zerkalo)",['Drama'],,[''],[''],[''],1975
3416,"Trial, The (Le Procès)",['Drama'],,[''],[''],[''],1963
3417,"Crimson Pirate, The","['Adventure', 'Comedy', 'Sci-Fi']",Robert_Siodmak,"['Leslie_Bradley', 'Eva_Bartok', 'Torin_Thatcher', 'James_Hayter', 'Burt_Lancaster', 'Nick_Cravat']",['English'],['United_States'],1952
3418,Thelma & Louise,"['Action', 'Drama']",,[''],[''],[''],1991
3419,Something for Everyone,"['Comedy', 'Crime']",Harold_Prince,"['Angela_Lansbury', 'Jane_Carr', 'Heidelinde_Weis', 'Michael_York', 'Anthony_Higgins']",['English'],['United_States'],1970
3420,...And Justice for All,"['Drama', 'Thriller']",Norman_Jewison,"['Jack_Warden', 'Lee_Strasberg', 'John_Forsythe', 'Al_Pacino']",['English'],['United_States'],1979
3421,Animal House,['Comedy'],John_Landis,"['John_Belushi', 'Verna_Bloom', 'John_Vernon', 'Donald_Sutherland', 'Tim_Matheson', 'Tom_Hulce']",['English'],['United_States'],1978
3422,She's Gotta Have It,"['Comedy', 'Romance']",Spike_Lee,"['Spike_Lee', 'Tracy_Camilla_Johns']",['English'],['United_States'],1986
3423,School Daze,['Drama'],,[''],[''],[''],1988
3424,Do the Right Thing,"['Comedy', 'Drama']",Spike_Lee,"['Giancarlo_Esposito', 'Ruby_Dee', 'John_Savage', 'Danny_Aiello', 'Ossie_Davis', 'Richard_Edson', 'Bill_Nunn', 'Spike_Lee', 'John_Turturro']",['English'],['United_States'],1989
3425,Mo' Better Blues,['Drama'],Spike_Lee,"['Wesley_Snipes', 'Giancarlo_Esposito', 'Denzel_Washington', 'Cynda_Williams', 'Dick_Anthony_Williams', 'Joie_Lee', 'Robin_Harris', 'Bill_Nunn', 'Spike_Lee', 'John_Turturro']",['English'],['United_States'],1990
3426,Jungle Fever,"['Drama', 'Romance']",Spike_Lee,"['Annabella_Sciorra', 'Wesley_Snipes', 'Ruby_Dee', 'Ossie_Davis', 'Anthony_Quinn', 'Lonette_McKee', 'Samuel_L._Jackson', 'Frank_Vincent', 'Spike_Lee', 'John_Turturro']",['English'],['United_States'],1991
3427,Coogan's Bluff,['Crime'],Don_Siegel,"['Don_Stroud', 'Tisha_Sterling', 'Betty_Field', 'Clint_Eastwood', 'Susan_Clark', 'Lee_J._Cobb']",['English'],['United_States'],1968
3428,"Champ, The",['Drama'],Franco_Zeffirelli,"['Faye_Dunaway', 'Arthur_Hill', 'Jon_Voight', 'Ricky_Schroder', 'Jack_Warden']",['English'],['United_States'],1979
3429,Creature Comforts,"['Animation', 'Comedy']",,[''],[''],[''],1990
3430,Death Wish,"['Action', 'Drama']",,[''],[''],[''],1974
3431,Death Wish II,"['Action', 'Drama']",Michael_Winner,"['J._D._Cannon', 'Robin_Sherwood', 'Anthony_Franciosa', 'Paul_Lambert', 'Jill_Ireland', 'Vincent_Gardenia', 'Charles_Bronson']",['English'],['United_States'],1982
3432,Death Wish 3,"['Action', 'Drama']",Michael_Winner,"['Ed_Lauter', 'Martin_Balsam', 'Marina_Sirtis', 'Charles_Bronson', 'Deborah_Raffin']",['English'],['United_States'],1985
3433,Death Wish 4: The Crackdown,"['Action', 'Drama']",J._Lee_Thompson,"['Kay_Lenz', 'John_P._Ryan', 'Perry_Lopez', 'George_Dickerson', 'Danny_Trejo', 'Soon-Tek_Oh', 'Charles_Bronson']",['English'],['United_States'],1987
3434,Death Wish V: The Face of Death,"['Action', 'Drama']",Allan_A._Goldstein,"['Michael_Parks', 'Kenneth_Welsh', 'Lesley-Anne_Down', 'Saul_Rubinek', 'Charles_Bronson']",['English'],['United_States'],1994
3435,Double Indemnity,"['Crime', 'Film-Noir']",,[''],[''],[''],1944
3436,Dying Young,"['Drama', 'Romance']",Joel_Schumacher,"['Campbell_Scott', 'David_Selby', 'Ellen_Burstyn', 'Colleen_Dewhurst', 'Julia_Roberts', ""Vincent_D'Onofrio""]",['English'],['United_States'],1991
3437,Cool as Ice,['Drama'],,[''],['English'],['United_States'],1991
3438,Teenage Mutant Ninja Turtles,"['Action', ""Children's"", 'Fantasy']",Steve_Barron,"['Judith_Hoag', 'Elias_Koteas']",['English'],"['Hong_Kong', 'United_States']",1990
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"['Action', ""Children's"", 'Fantasy']",Michael_Pressman,"['David_Warner', 'Paige_Turco']",['English'],['United_States'],1991
3440,Teenage Mutant Ninja Turtles III,"['Action', ""Children's"", 'Fantasy']",,[''],['English'],"['Hong_Kong', 'United_States']",1993
3441,Red Dawn,"['Action', 'War']",Dan_Bradley,"['Josh_Hutcherson', 'Adrianne_Palicki', 'Connor_Cruise', 'Josh_Peck', 'Jeffrey_Dean_Morgan', 'Chris_Hemsworth', 'Isabel_Lucas']","['English', 'Korean']",['United_States'],1984
3442,Band of the Hand,['Action'],Paul_Michael_Glaser,"['Stephen_Lang', 'James_Remar']",['English'],['United_States'],1986
3443,Born American,"['Action', 'Drama', 'Thriller']",Renny_Harlin,"['Thalmus_Rasulala', 'Albert_Salmi', 'Mike_Norris', 'David_Coburn']",['English'],['Finland'],1986
3444,Bloodsport,['Action'],Newt_Arnold,"['Bolo_Yeung', 'Jean-Claude_Van_Damme', 'Donald_Gibb', 'Philip_Chan', 'Forest_Whitaker', 'Leah_Ayres', 'Norman_Burton']",['English'],['United_States'],1988
3445,Eyes of Laura Mars,"['Mystery', 'Thriller']",Irvin_Kershner,"['Faye_Dunaway', 'Raúl_Juliá', 'Brad_Dourif', 'René_Auberjonois', 'Tommy_Lee_Jones']",['English'],['United_States'],1978
3446,Funny Bones,['Comedy'],Peter_Chelsom,"['Leslie_Caron', 'Oliver_Reed', 'Jerry_Lewis', 'Lee_Evans', 'George_Carl', 'Richard_Griffiths', 'Oliver_Platt']",['English'],"['United_Kingdom', 'United_States']",1995
3447,"Good Earth, The",['Drama'],Gustav_Machatý|Victor_Fleming|Sidney_Franklin,"['Paul_Muni', 'Luise_Rainer']",['English'],['United_States'],1937
3448,"Good Morning, Vietnam","['Comedy', 'Drama', 'War']",Barry_Levinson,"['Robin_Williams', 'Forest_Whitaker']",['English'],['United_States'],1987
3449,"Good Mother, The",['Drama'],Leonard_Nimoy,"['Ralph_Bellamy', 'Diane_Keaton', 'Jason_Robards', 'Liam_Neeson']",['English'],['United_States'],1988
3450,Grumpy Old Men,['Comedy'],Donald_Petrie,"['Ann-Margret', 'Daryl_Hannah', 'Ossie_Davis', 'Jack_Lemmon', 'Walter_Matthau', 'Kevin_Pollak']",['English'],['United_States'],1993
3451,Guess Who's Coming to Dinner,"['Comedy', 'Drama']",Stanley_Kramer,"['Spencer_Tracy', 'Katharine_Houghton', 'Katharine_Hepburn', 'Sidney_Poitier']",['English'],['United_States'],1967
3452,Romeo Must Die,"['Action', 'Romance']",Andrzej_Bartkowiak,"['Jet_Li', 'Isaiah_Washington', 'Russell_Wong', 'Delroy_Lindo', 'Aaliyah', 'DMX']",['English'],['United_States'],2000
3453,Here on Earth,"['Drama', 'Romance']",Mark_Piznarski,"['Bruce_Greenwood', ""Annette_O'Toole"", 'Leelee_Sobieski', 'Josh_Hartnett', 'Michael_Rooker', 'Annie_Corley', 'Chris_Klein', 'Stuart_Wilson']",['English'],['United_States'],2000
3454,Whatever It Takes,"['Comedy', 'Romance']",,[''],[''],[''],2000
3455,Buddy Boy,"['Drama', 'Thriller']",Mark_Hanlon,"['Susan_Tyrrell', 'Aidan_Gillen', 'Mark_Boone_Junior', 'Emmanuelle_Seigner']",['English'],['United_States'],1999
3456,"Color of Paradise, The (Rang-e Khoda)",['Drama'],,[''],[''],[''],1999
3457,Waking the Dead,['Drama'],Keith_Gordon,"['Hal_Holbrook', 'Molly_Parker', 'Paul_Hipp', 'Jennifer_Connelly', 'Sandra_Oh', 'Janet_McTeer', 'Billy_Crudup']",['English'],['United_States'],1999
3458,Blood and Sand (Sangre y Arena),"['Drama', 'Romance']",,[''],[''],[''],1989
3459,Gothic,"['Drama', 'Horror']",Ken_Russell,"['Timothy_Spall', 'Gabriel_Byrne', 'Natasha_Richardson', 'Julian_Sands']",['English'],['United_Kingdom'],1986
3460,Hillbillys in a Haunted House,['Comedy'],Jean_Yarbrough,"['Ferlin_Husky', 'Lon_Chaney_Jr.', 'Sonny_James', 'Don_Bowman']",['English'],['United_States'],1967
3461,Lord of the Flies,"['Adventure', 'Drama', 'Thriller']",Peter_Brook,[''],['English'],['United_Kingdom'],1963
3462,Modern Times,['Comedy'],Charlie_Chaplin,"['Tiny_Sandford', 'Henry_Bergman', 'Paulette_Goddard', 'Charlie_Chaplin', 'Chester_Conklin']",['English'],['United_States'],1936
3463,Last Resort,['Comedy'],Zane_Buzby,"['John_Ashton', 'Robin_Pearson_Rose', 'Charles_Grodin', 'Megan_Mullally', 'Jon_Lovitz']",['English'],['United_States'],1994
3464,Solar Crisis,"['Sci-Fi', 'Thriller']",Richard_C._Sarafian,"['Peter_Boyle', 'Annabel_Schofield', 'Jack_Palance', 'Corin_Nemec', 'Charlton_Heston', 'Tim_Matheson']",['English'],"['Japan', 'United_States']",1993
3465,That's Life!,['Drama'],Blake_Edwards,"['Robert_Loggia', 'Felicia_Farr', 'Chris_Lemmon', 'Jack_Lemmon', 'Emma_Walton', 'Jennifer_Edwards', 'Julie_Andrews', 'Rob_Knepper', 'Dana_Sparks', 'Sally_Kellerman', 'Cynthia_Sikes', 'Matt_Lattanzi']",['English'],[''],1986
3466,Heart and Souls,"['Comedy', 'Fantasy']",,[''],['English'],['United_States'],1993
3467,Hud,"['Drama', 'Western']",Vibeke_Løkkeberg,['Vibeke_Løkkeberg'],['Norwegian'],['Norway'],1963
3468,"Hustler, The",['Drama'],,[''],[''],[''],1961
3469,Inherit the Wind,['Drama'],Stanley_Kramer,"['Spencer_Tracy', 'Fredric_March', 'Dick_York', 'Donna_Anderson', 'Gene_Kelly', 'Harry_Morgan']",['English'],['United_States'],1960
3470,Dersu Uzala,"['Adventure', 'Drama']",Akira_Kurosawa,"['Maxim_Munzuk', 'Yury_Solomin']","['Mandarin', 'Russian']","['Japan', 'Russia']",1974
3471,Close Encounters of the Third Kind,"['Drama', 'Sci-Fi']",Steven_Spielberg,"['Teri_Garr', 'Richard_Dreyfuss', 'Melinda_Dillon', 'François_Truffaut']",['English'],['United_States'],1977
3472,Horror Hotel (a.k.a. The City of the Dead),['Horror'],,[''],[''],[''],1960
3473,Jonah Who Will Be 25 in the Year 2000,['Comedy'],Alain_Tanner,"['Myriam_Boyer', 'Jean-Luc_Bideau', 'Miou-Miou']",['French'],"['Switzerland', 'France']",1976
3474,Retroactive,"['Sci-Fi', 'Thriller']",,[''],[''],[''],1997
3475,"Place in the Sun, A","['Drama', 'Romance']",,[''],[''],[''],1951
3476,Jacob's Ladder,"['Horror', 'Mystery', 'Thriller']",,[''],[''],[''],1990
3477,Empire Records,"['Comedy', 'Drama']",Allan_Moyle,"['Debi_Mazar', 'Rory_Cochrane', 'Anthony_LaPaglia', 'Johnny_Whitworth', 'Robin_Tunney', 'Renée_Zellweger', 'Liv_Tyler', 'Maxwell_Caulfield']",['English'],['United_States'],1995
3478,"Bamba, La",['Drama'],Luis_Valdez,"['Lou_Diamond_Phillips', 'Elizabeth_Peña', 'Rosanna_DeSoto', 'Esai_Morales', 'Joe_Pantoliano']",['English'],['United_States'],1987
3479,Ladyhawke,"['Adventure', 'Fantasy', 'Romance']",,[''],[''],[''],1985
3480,Lucas,['Drama'],,[''],[''],[''],1986
3481,High Fidelity,['Comedy'],Stephen_Frears,"['John_Cusack', 'Todd_Louiso', 'Joelle_Carter', 'Jack_Black', 'Iben_Hjejle', 'Joan_Cusack', 'Natasha_Gregson_Wagner', 'Sara_Gilbert', 'Lisa_Bonet', 'Lili_Taylor']",['English'],['United_States'],2000
3482,Price of Glory,['Drama'],,"['Jon_Seda', 'Clifton_Collins_Jr.', 'Jimmy_Smits', 'Maria_del_Mar', 'Louis_Mandylor', 'Ron_Perlman']",['English'],['United_States'],2000
3483,"Road to El Dorado, The","['Animation', ""Children's""]",Eric_%22Bibo%22_Bergeron,"['Kevin_Kline', 'Kenneth_Branagh', 'Rosie_Perez', 'Armand_Assante', 'Edward_James_Olmos']",['English'],['United_States'],2000
3484,"Skulls, The",['Thriller'],,[''],['English'],['United_States'],2000
3485,Autopsy (Macchie Solari),['Horror'],,[''],[''],[''],1975
3486,Devil Girl From Mars,['Sci-Fi'],David_MacDonald,"['Hazel_Court', 'Hugh_McDermott', 'Patricia_Laffan', 'Peter_Reynolds', 'Adrienne_Corri']",['English'],['United_Kingdom'],1954
3487,"Dorado, El",['Western'],Howard_Hawks,"['John_Wayne', 'Michele_Carey', 'Charlene_Holt', 'Arthur_Hunnicutt', 'Paul_Fix', 'Robert_Mitchum', 'James_Caan']",['English'],['United_States'],1967
3488,"Hideous Sun Demon, The","['Horror', 'Sci-Fi']",Robert_Clarke,"['Robert_Clarke', 'Nan_Peterson']",['English'],['United_States'],1959
3489,Hook,"['Adventure', 'Fantasy']",Steven_Spielberg,"['Maggie_Smith', 'Dustin_Hoffman', 'Julia_Roberts', 'Robin_Williams', 'Charlie_Korsmo', 'Bob_Hoskins']",['English'],['United_States'],1991
3490,Horror Express,['Horror'],Eugenio_Martín,"['Christopher_Lee', 'Telly_Savalas', 'Peter_Cushing']",['English'],"['United_Kingdom', 'Spain']",1972
3491,My Chauffeur,['Comedy'],David_Beaird,"['Howard_Hesseman', 'Deborah_Foreman', 'Sam_J._Jones', 'Sean_McClory']",['English'],['United_States'],1986
3492,"Son of the Sheik, The",['Adventure'],George_Fitzmaurice,"['Karl_Dane', 'George_Fawcett', 'Rudolph_Valentino', 'Montagu_Love', 'Vilma_Bánky']","['English', 'Silent']",['United_States'],1926
3493,Torso (Corpi Presentano Tracce di Violenza Carnale),['Horror'],,[''],[''],[''],1973
3494,True Grit,"['Adventure', 'Western']",Henry_Hathaway,"['Jeff_Corey', 'Robert_Duvall', 'John_Wayne', 'Glen_Campbell', 'Dennis_Hopper', 'Kim_Darby', 'John_Fiedler', 'Strother_Martin', 'H.W._Gim']",['English'],['United_States'],1969
3495,Roadside Prophets,"['Comedy', 'Drama']",Abbe_Wool,"['John_Cusack', 'Ad-Rock', 'Timothy_Leary', 'Arlo_Guthrie', 'John_Doe', 'David_Carradine']",['English'],['United_States'],1992
3496,Madame Sousatzka,['Drama'],John_Schlesinger,"['Shirley_MacLaine', 'Peggy_Ashcroft', 'Navin_Chowdhry', 'Twiggy', 'Shabana_Azmi', 'Geoffrey_Bayldon', 'Leigh_Lawson']",['English'],"['Canada', 'United_Kingdom']",1988
3497,Max Dugan Returns,['Comedy'],Herbert_Ross,"['Marsha_Mason', 'Jason_Robards', 'Donald_Sutherland', 'Matthew_Broderick']",['English'],['United_States'],1983
3498,Midnight Express,['Drama'],Alan_Parker,"['Bo_Hopkins', 'John_Hurt', 'Brad_Davis', 'Randy_Quaid', 'Irene_Miracle', 'Paul_L._Smith']","['English', 'Maltese', 'Turkish']","['United_Kingdom', 'United_States', 'Turkey']",1978
3499,Misery,['Horror'],Rob_Reiner,"['Lauren_Bacall', 'Kathy_Bates', 'Frances_Sternhagen', 'Richard_Farnsworth', 'James_Caan']",['English'],['United_States'],1990
3500,Mr. Saturday Night,"['Comedy', 'Drama']",Billy_Crystal,"['Ron_Silver', 'Helen_Hunt', 'Julie_Warner', 'Billy_Crystal', 'David_Paymer']",['English'],['United_States'],1992
3501,Murphy's Romance,"['Comedy', 'Romance']",Martin_Ritt,"['Brian_Kerwin', 'James_Garner', 'Corey_Haim', 'Sally_Field']",['English'],['United_States'],1985
3502,My Life,['Drama'],,[''],[''],[''],1993
3503,Solaris (Solyaris),"['Drama', 'Sci-Fi']",,[''],[''],[''],1972
3504,Network,"['Comedy', 'Drama']",,[''],[''],[''],1976
3505,No Way Out,['Thriller'],Roger_Donaldson,"['Sean_Young', 'Howard_Duff', 'Will_Patton', 'Gene_Hackman', 'Kevin_Costner']",['English'],['United_States'],1987
3506,North Dallas Forty,"['Comedy', 'Drama']",Ted_Kotcheff,"['Steve_Forrest', 'Bo_Svenson', 'Dayle_Haddon', 'Savannah_Smith_Boucher', 'Nick_Nolte', 'G.D._Spradlin', 'John_Matuszak', 'Dabney_Coleman', 'Charles_Durning', 'Mac_Davis']",['English'],['United_States'],1979
3507,"Odd Couple, The",['Comedy'],,[''],[''],[''],1968
3508,"Outlaw Josey Wales, The",['Western'],,[''],['English'],['United_States'],1976
3509,Black and White,['Drama'],James_Toback,"['Mike_Tyson', 'Brooke_Shields', 'Raekwon', 'Oliver_%22Power%22_Grant', 'Ben_Stiller', 'William_Lee_Scott', 'Elijah_Wood', 'Jared_Leto', 'Claudia_Schiffer', 'Robert_Downey_Jr.', 'Joe_Pantoliano', 'Gaby_Hoffmann']",['English'],['United_States'],1999
3510,Frequency,"['Drama', 'Thriller']",,[''],[''],[''],2000
3511,Ready to Rumble,['Comedy'],,[''],['English'],['United_States'],2000
3512,Return to Me,"['Drama', 'Romance']",Bonnie_Hunt,"['Robert_Loggia', 'David_Duchovny', 'Minnie_Driver', ""Carroll_O'Connor"", 'David_Alan_Grier', 'Jim_Belushi', 'Bonnie_Hunt', 'Joely_Richardson']",['English'],['United_States'],2000
3513,Rules of Engagement,"['Drama', 'Thriller']",William_Friedkin,"['Bruce_Greenwood', 'Guy_Pearce', 'Blair_Underwood', 'Tommy_Lee_Jones', 'Philip_Baker_Hall', 'Samuel_L._Jackson', 'Anne_Archer', 'Ben_Kingsley']","['English', 'Vietnamese', 'Arabic']",['United_States'],2000
3514,Joe Gould's Secret,['Drama'],Stanley_Tucci,"['Ian_Holm', 'Stanley_Tucci', 'Patricia_Clarkson', 'Hope_Davis', 'Susan_Sarandon']",['English'],['United_States'],2000
3515,Me Myself I,['Comedy'],Pip_Karmel,"['Sandy_Winton', 'David_Roberts', 'Yael_Stone', 'Rachel_Griffiths', 'Trent_Sullivan', 'Shaun_Loseby']",['English'],['Australia'],2000
3516,"Bell, Book and Candle","['Comedy', 'Romance']",Richard_Quine,"['James_Stewart', 'Jack_Lemmon', 'Ernie_Kovacs', 'Hermione_Gingold', 'Janice_Rule', 'Kim_Novak', 'Elsa_Lanchester']",['English'],['United_States'],1958
3517,"Bells, The","['Crime', 'Drama']",Vincente_Minnelli,[''],['English'],['United_States'],1926
3518,"End of Violence, The","['Drama', 'Thriller']",Wim_Wenders,"['Traci_Lind', 'Bill_Pullman', 'Andie_MacDowell', 'Gabriel_Byrne', 'Rosalind_Chao']",['English'],['United_States'],1997
3519,Force 10 from Navarone,"['Action', 'War']",Guy_Hamilton,"['Robert_Shaw', 'Carl_Weathers', 'Franco_Nero', 'Barbara_Bach', 'Harrison_Ford', 'Alan_Badel', 'Richard_Kiel', 'Edward_Fox']",['English'],"['United_Kingdom', 'United_States', 'Malta', 'France', 'Yugoslavia']",1978
3520,How to Stuff a Wild Bikini,['Comedy'],William_Asher,[''],['English'],['United_States'],1965
3521,Mystery Train,"['Comedy', 'Crime', 'Drama']",,[''],[''],[''],1989
3522,Sacco and Vanzetti (Sacco e Vanzetti),['Drama'],,[''],[''],[''],1971
3523,Taffin,"['Action', 'Thriller']",,[''],[''],[''],1988
3524,Arthur,"['Comedy', 'Romance']",Steve_Gordon,"['John_Gielgud', 'Liza_Minnelli', 'Dudley_Moore']",['English'],['United_States'],1981
3525,Bachelor Party,['Comedy'],Neal_Israel,"['Tawny_Kitaen', 'William_Tepper', 'Adrian_Zmed', 'Tom_Hanks']",['English'],['United_States'],1984
3526,Parenthood,"['Comedy', 'Drama']",Ron_Howard,"['Jason_Robards', 'Mary_Steenburgen', 'Steve_Martin', 'Martha_Plimpton', 'Rick_Moranis', 'Dianne_Wiest', 'Keanu_Reeves', 'Tom_Hulce']",['English'],['United_States'],1989
3527,Predator,"['Action', 'Sci-Fi', 'Thriller']",John_McTiernan,"['Arnold_Schwarzenegger', 'Carl_Weathers']",['English'],['United_States'],1987
3528,"Prince of Tides, The","['Drama', 'Romance']",Barbra_Streisand,"['Barbra_Streisand', 'Blythe_Danner', 'Jason_Gould', 'Jeroen_Krabbé', 'Nick_Nolte', 'Melinda_Dillon', 'George_Carlin', 'Kate_Nelligan']",['English'],['United_States'],1991
3529,"Postman Always Rings Twice, The","['Crime', 'Thriller']",Bob_Rafelson,[''],['English'],['United_States'],1981
3530,Smoking/No Smoking,['Comedy'],Alain_Resnais,"['Sabine_Azéma', 'Pierre_Arditi']",['French'],['France'],1993
3531,All the Vermeers in New York,"['Comedy', 'Drama', 'Romance']",Jon_Jost,"['Stephen_Lack', 'Emmanuelle_Chaulet']",['English'],['United_States'],1990
3532,Freedom for Us (À nous la liberté ),['Comedy'],,[''],[''],[''],1931
3533,"Actor's Revenge, An (Yukinojo Henge)",['Drama'],,[''],[''],[''],1963
3534,28 Days,['Comedy'],Betty_Thomas,"['Sandra_Bullock', 'Azura_Skye', 'Viggo_Mortensen', 'Diane_Ladd', 'Dominic_West', 'Elizabeth_Perkins', 'Steve_Buscemi']",['English'],['United_States'],2000
3535,American Psycho,"['Comedy', 'Horror', 'Thriller']",Mary_Harron,"['Bill_Sage', 'Justin_Theroux', 'Josh_Lucas', 'Matt_Ross', 'Willem_Dafoe', 'Jared_Leto', 'Cara_Seymour', 'Christian_Bale', 'Chloë_Sevigny', 'Guinevere_Turner', 'Samantha_Mathis', 'Reese_Witherspoon']",['English'],"['Canada', 'United_States']",2000
3536,Keeping the Faith,"['Comedy', 'Romance']",Edward_Norton,"['Ben_Stiller', 'Anne_Bancroft', 'Eli_Wallach', 'Jenna_Elfman', 'Edward_Norton']",['English'],['United_States'],2000
3537,Where the Money Is,"['Comedy', 'Drama']",Marek_Kanievska,"['Linda_Fiorentino', 'Dermot_Mulroney', 'Paul_Newman']",['English'],['United_States'],2000
3538,East is East,['Comedy'],,[''],[''],[''],1999
3539,"Filth and the Fury, The",['Documentary'],Julien_Temple,"['Malcolm_McLaren', 'Paul_Cook', 'Steve_Jones', 'John_Lydon', 'Sid_Vicious', 'Glen_Matlock']",['English'],['United_Kingdom'],2000
3540,Passion of Mind,"['Romance', 'Thriller']",Alain_Berliner,"['Peter_Riegert', 'Sinéad_Cusack', 'William_Fichtner', 'Stellan_Skarsgård', 'Demi_Moore']",[''],['United_States'],1999
3541,Third World Cop,['Action'],,['Paul_Campbell'],"['English', 'Jamaican_Patois']",[''],1999
3542,Coming Apart,['Drama'],,[''],[''],[''],1969
3543,Diner,"['Comedy', 'Drama']",,[''],[''],[''],1982
3544,Shakes the Clown,['Comedy'],Bobcat_Goldthwait,"['Bobcat_Goldthwait', 'Julie_Brown']",['English'],['United_States'],1991
3545,Cabaret,"['Musical', 'War']",Bob_Fosse,"['Joel_Grey', 'Liza_Minnelli', 'Fritz_Wepper', 'Michael_York', 'Marisa_Berenson', 'Helmut_Griem']","['English', 'German']",['United_States'],1972
3546,What Ever Happened to Baby Jane?,"['Drama', 'Thriller']",,[''],[''],[''],1962
3547,Prick Up Your Ears,['Drama'],Stephen_Frears,"['Vanessa_Redgrave', 'Alfred_Molina', 'Gary_Oldman']",['English'],['United_Kingdom'],1987
3548,Auntie Mame,"['Comedy', 'Drama']",Morton_DaCosta,"['Pippa_Scott', 'Robin_Hughes', 'Forrest_Tucker', 'Rosalind_Russell', 'Peggy_Cass', 'Roger_Smith', 'Coral_Browne', 'Joanna_Barnes']",['English'],['United_States'],1958
3549,Guys and Dolls,['Musical'],Joseph_L._Mankiewicz,"['Robert_Keith', 'B.S._Pully', 'Vivian_Blaine', 'Jean_Simmons', 'Marlon_Brando', 'Johnny_Silver', 'Stubby_Kaye', 'Frank_Sinatra']",['English'],['United_States'],1955
3550,"Hunger, The",['Horror'],Gary_Ross,"['Woody_Harrelson', 'Stanley_Tucci', 'Liam_Hemsworth', 'Jennifer_Lawrence', 'Josh_Hutcherson', 'Lenny_Kravitz', 'Elizabeth_Banks', 'Donald_Sutherland']",['English'],['United_States'],1983
3551,Marathon Man,['Thriller'],John_Schlesinger,"['Marthe_Keller', 'Roy_Scheider', 'Dustin_Hoffman', 'William_Devane', 'Laurence_Olivier']",['English'],['United_States'],1976
3552,Caddyshack,['Comedy'],Allan_Arkush,"['Brian_McNamara', 'Marsha_Warfield', 'Randy_Quaid', 'Robert_Stack', 'Dina_Merrill', 'Paul_Bartel', 'Chevy_Chase', 'Dan_Aykroyd', 'Dyan_Cannon', 'Jonathan_Silverman', 'Jackie_Mason']",['English'],['United_States'],1980
3553,Gossip,"['Drama', 'Thriller']",Davis_Guggenheim,"['Norman_Reedus', 'James_Marsden', 'Joshua_Jackson', 'Lena_Headey', 'Kate_Hudson', 'Edward_James_Olmos', 'Eric_Bogosian', 'Marisa_Coughlan']",['English'],['United_States'],2000
3554,Love and Basketball,"['Drama', 'Romance']",,[''],[''],[''],2000
3555,U-571,"['Action', 'Thriller']",Jonathan_Mostow,"['Thomas_Kretschmann', 'Jon_Bon_Jovi', 'Harvey_Keitel', 'Matthew_Settle', 'Bill_Paxton', 'Matthew_McConaughey', 'Jake_Weber', 'Erik_Palladino', 'David_Keith']",[''],[''],2000
3556,"Virgin Suicides, The","['Comedy', 'Drama']",Sofia_Coppola,"['Scott_Glenn', 'Kathleen_Turner', 'Kirsten_Dunst', 'James_Woods', 'Josh_Hartnett', 'AJ_Cook', 'Michael_Paré', 'Danny_DeVito', 'Jonathan_Tucker']",['English'],['United_States'],1999
3557,Jennifer 8,['Thriller'],Bruce_Robinson,"['Graham_Beckel', 'Andy_García', 'Kevin_Conway', 'Lance_Henriksen', 'Kathy_Baker', 'John_Malkovich', 'Uma_Thurman']",['English'],['United_States'],1992
3558,"Law, The (Le Legge)",['Drama'],,[''],[''],[''],1958
